Date,Open,High,Low,Close,Volume,Adj Close
2010-04-20,67.709999,68.300003,67.400002,67.5,7695400,55.953927
2010-04-21,67.739998,67.919998,66.699997,67.75,6357500,56.161164
2010-04-22,66.669998,67.650002,65.970001,67.510002,8718700,56.311305
2010-04-23,67.199997,68.949997,66.989998,68.779999,9044500,57.370632
2010-04-26,70.879997,72.830002,70.650002,71.650002,20131900,59.764552
2010-04-27,71.25,71.580002,68.279999,68.529999,14323100,57.162102
2010-04-28,69.43,70.269997,68.599998,68.970001,8232800,57.529116
2010-04-29,69.959999,70.760002,69.620003,70.75,7916800,59.013845
2010-04-30,70.989998,71.360001,67.82,68.089996,9428100,56.795088
2010-05-03,68.370003,70.160004,68.089996,69.940002,7885900,58.338211
2010-05-04,68.559998,68.559998,66.25,66.699997,12558100,55.635665
2010-05-05,65.860001,67.440002,64.080002,65.959999,11419500,55.018419
2010-05-06,65.849998,66.940002,58.799999,63.5,19363500,52.96649
2010-05-07,63.049999,64.449997,60.639999,62.099998,15724700,51.798723
2010-05-10,65.879997,67.0,65.190002,66.690002,11852100,55.627328
2010-05-11,65.18,66.980003,65.0,66.07,7481300,55.110173
2010-05-12,66.660004,68.300003,66.599998,68.150002,7791600,56.845139
2010-05-13,68.150002,68.400002,66.669998,66.910004,6531000,55.810835
2010-05-14,65.959999,66.190002,63.91,64.879997,9938400,54.11757
2010-05-17,65.010002,65.739998,61.990002,63.779999,11881200,53.200042
2010-05-18,64.910004,65.529999,62.849998,63.189999,9594300,52.707912
2010-05-19,62.939999,63.169998,59.279999,61.439999,18582700,51.248206
2010-05-20,59.07,60.41,58.0,58.669998,22798500,48.937699
2010-05-21,57.299999,60.5,57.200001,60.09,15889900,50.122148
2010-05-24,60.060001,61.110001,59.09,59.220001,11176700,49.396466
2010-05-25,56.349998,59.360001,55.740002,59.209999,13793600,49.388123
2010-05-26,59.630001,61.400002,59.25,59.73,11566900,49.821865
2010-05-27,61.360001,62.119999,60.82,62.060001,9555100,51.765361
2010-05-28,62.419998,62.419998,60.049999,60.759998,7704900,50.681005
2010-06-01,60.040001,61.639999,59.220001,59.27,8340800,49.438171
2010-06-02,59.900002,60.900002,59.279999,60.860001,9453500,50.764419
2010-06-03,62.290001,62.360001,60.419998,61.110001,8982700,50.972948
2010-06-04,59.490002,60.200001,57.360001,57.759998,10279600,48.178651
2010-06-07,58.009998,58.279999,55.799999,55.830002,8904600,46.568807
2010-06-08,56.009998,57.18,54.889999,56.610001,11604900,47.219418
2010-06-09,57.490002,58.849998,56.59,56.810001,9749300,47.386242
2010-06-10,58.310001,60.0,58.0,59.950001,9704700,50.005372
2010-06-11,59.220001,60.240002,58.990002,60.23,7341400,50.238924
2010-06-14,61.419998,62.560001,60.880001,61.0,9783000,50.881195
2010-06-15,61.799999,63.560001,61.5,63.459999,11870300,52.933124
2010-06-16,62.91,64.519997,62.73,64.389999,10561900,53.708854
2010-06-17,64.629997,64.989998,63.669998,64.949997,10574600,54.175958
2010-06-18,65.129997,65.900002,64.57,65.849998,11005600,54.926666
2010-06-21,67.559998,68.349998,65.550003,66.07,11652400,55.110173
2010-06-22,66.300003,66.480003,63.880001,64.110001,8659600,53.475302
2010-06-23,64.059998,64.870003,62.639999,64.330002,9037100,53.658809
2010-06-24,63.810001,64.449997,63.049999,63.369999,8658200,52.858054
2010-06-25,63.540001,64.709999,62.919998,64.709999,12068800,53.975772
2010-06-28,64.449997,65.300003,64.010002,64.400002,6836700,53.717197
2010-06-29,62.740002,62.860001,60.25,60.849998,13057100,50.756076
2010-06-30,61.02,61.939999,59.91,60.07,9630300,50.105465
2010-07-01,59.669998,60.700001,58.060001,59.970001,11598200,50.022054
2010-07-02,60.299999,60.66,58.619999,59.18,7878200,49.3631
2010-07-06,60.599998,61.650002,59.209999,59.810001,9357300,49.888596
2010-07-07,59.849998,62.27,59.669998,62.18,7592900,51.865454
2010-07-08,63.080002,63.349998,62.18,63.169998,6058800,52.691229
2010-07-09,63.119999,64.849998,63.0,64.720001,6456900,53.984115
2010-07-12,64.5,65.099998,63.869999,64.279999,4915400,53.617101
2010-07-13,65.879997,67.360001,65.309998,66.790001,10081500,55.710739
2010-07-14,66.349998,66.910004,65.519997,66.699997,6851200,55.635665
2010-07-15,66.379997,66.589996,65.360001,66.510002,8101700,55.477187
2010-07-16,65.760002,65.790001,63.75,63.939999,8504100,53.688682
2010-07-19,64.360001,65.230003,63.560001,64.800003,6826400,54.410804
2010-07-20,63.560001,66.769997,63.560001,66.43,9468600,55.779469
2010-07-21,66.989998,68.050003,66.190002,66.870003,11432400,56.148927
2010-07-22,67.410004,68.620003,66.459999,68.0,15905800,57.097755
2010-07-23,67.5,69.639999,67.330002,69.309998,8865900,58.197724
2010-07-26,69.410004,70.080002,69.080002,69.989998,8878400,58.768702
2010-07-27,70.18,70.18,68.089996,69.18,11948000,58.088569
2010-07-28,68.699997,69.849998,68.699997,69.720001,7609900,58.541993
2010-07-29,69.839996,70.290001,68.209999,69.400002,7671300,58.273298
2010-07-30,68.389999,70.25,68.389999,69.75,7218100,58.567182
2010-08-02,70.739998,71.699997,70.07,71.050003,6304100,59.65876
2010-08-03,70.57,71.029999,69.879997,70.370003,5878900,59.087782
2010-08-04,70.279999,71.470001,70.279999,71.120003,6204800,59.717536
2010-08-05,70.82,72.25,70.809998,71.959999,7415000,60.422858
2010-08-06,71.010002,71.93,70.300003,71.559998,5463400,60.086988
2010-08-09,72.059998,72.18,71.419998,72.07,3625400,60.515223
2010-08-10,70.879997,71.989998,70.580002,71.419998,6082400,59.969434
2010-08-11,70.010002,70.160004,68.349998,68.709999,9221200,57.693922
2010-08-12,67.5,68.0,66.779999,67.5,7639900,56.677918
2010-08-13,67.739998,68.459999,67.209999,68.010002,6659300,57.106153
2010-08-16,67.620003,68.980003,67.059998,68.489998,5432500,57.509193
2010-08-17,69.440002,70.760002,69.300003,69.739998,5946900,58.558784
2010-08-18,69.82,70.440002,69.059998,69.75,4988000,58.567182
2010-08-19,69.870003,70.5,68.419998,69.290001,9625400,58.180933
2010-08-20,69.400002,69.540001,67.459999,68.860001,8022000,57.819874
2010-08-23,68.699997,69.75,66.720001,66.839996,8878600,56.123731
2010-08-24,65.589996,65.839996,64.309998,65.040001,9669800,54.612324
2010-08-25,64.290001,64.980003,63.34,64.699997,8679500,54.326832
2010-08-26,64.830002,65.82,63.77,63.950001,7075100,53.69708
2010-08-27,64.760002,66.150002,63.360001,65.900002,7486300,55.334443
2010-08-30,66.139999,66.160004,64.459999,64.470001,5133900,54.133711
2010-08-31,64.139999,65.849998,63.919998,65.160004,6760700,54.713087
2010-09-01,67.050003,68.540001,66.349998,68.160004,9071200,57.232105
2010-09-02,68.349998,68.790001,67.75,68.540001,5293400,57.551179
2010-09-03,69.949997,70.589996,69.540001,70.080002,7837700,58.844276
2010-09-07,69.779999,70.050003,68.800003,69.699997,6841700,58.525196
2010-09-08,69.980003,71.480003,69.949997,70.739998,6323200,59.398457
2010-09-09,71.559998,71.830002,70.010002,70.639999,5355900,59.314491
2010-09-10,70.93,71.559998,70.370003,71.260002,5018300,59.83509
2010-09-13,71.959999,72.480003,71.709999,72.239998,7694600,60.657966
2010-09-14,72.279999,72.370003,71.57,71.830002,6040400,60.313703
2010-09-15,71.379997,72.269997,70.800003,72.129997,5506100,60.565601
2010-09-16,71.919998,72.349998,71.279999,72.0,6233000,60.456446
2010-09-17,72.220001,73.309998,71.089996,73.18,11341800,61.44726
2010-09-20,73.260002,74.800003,72.879997,74.75,8886300,62.765547
2010-09-21,74.790001,77.110001,74.720001,76.389999,14968300,64.14261
2010-09-22,76.25,76.5,75.5,76.18,8386100,63.966279
2010-09-23,75.419998,77.5,75.0,76.260002,8745800,64.033454
2010-09-24,77.800003,79.93,77.620003,79.730003,14218600,66.94712
2010-09-27,79.699997,79.980003,78.900002,79.540001,8361900,66.78758
2010-09-28,79.440002,79.940002,78.43,79.669998,7784800,66.896735
2010-09-29,79.599998,80.0,79.419998,79.989998,7939900,67.165431
2010-09-30,80.040001,80.080002,78.209999,78.68,11940800,66.065461
2010-10-01,78.290001,78.879997,77.529999,78.220001,8540800,65.679212
2010-10-04,78.019997,78.260002,76.510002,77.269997,6418700,64.881519
2010-10-05,78.480003,79.760002,78.199997,79.400002,7140300,66.670027
2010-10-06,79.599998,79.900002,78.480003,79.080002,6252200,66.401332
2010-10-07,79.459999,79.790001,77.849998,78.739998,8978100,66.115839
2010-10-08,79.410004,81.0,78.93,80.370003,14296600,67.48451
2010-10-11,80.029999,80.75,79.510002,79.980003,4593700,67.157038
2010-10-12,79.75,79.75,78.300003,79.339996,10034200,66.619642
2010-10-13,80.360001,81.190002,80.080002,80.290001,8493200,67.417335
2010-10-14,80.489998,80.830002,79.269997,79.910004,5663900,67.098262
2010-10-15,80.279999,80.470001,79.0,79.75,6522900,66.963911
2010-10-18,79.949997,80.510002,79.660004,80.239998,6542700,67.375349
2010-10-19,78.970001,79.709999,77.769997,78.550003,9857200,65.956306
2010-10-20,78.900002,80.779999,78.809998,80.32,9662300,67.442524
2010-10-21,80.989998,81.199997,77.510002,78.889999,17736900,66.606669
2010-10-22,78.760002,78.910004,77.860001,78.330002,6445800,66.133864
2010-10-25,78.709999,80.0,78.5,79.050003,6484700,66.74176
2010-10-26,78.110001,79.059998,77.870003,78.650002,6240500,66.404039
2010-10-27,78.199997,78.410004,77.120003,78.220001,6782800,66.040991
2010-10-28,78.870003,79.0,76.779999,77.739998,7055800,65.635725
2010-10-29,77.610001,78.75,77.580002,78.599998,4563900,66.361822
2010-11-01,78.970001,80.18,78.510002,79.269997,7470500,66.9275
2010-11-02,79.989998,80.43,79.519997,79.75,4941400,67.332766
2010-11-03,79.82,79.949997,78.550003,79.879997,5771800,67.442522
2010-11-04,80.82,83.279999,80.760002,83.18,13044100,70.228708
2010-11-05,83.25,83.839996,82.93,83.540001,6271600,70.532656
2010-11-08,83.25,83.550003,82.400002,83.120003,4283800,70.178053
2010-11-09,83.199997,83.470001,81.410004,81.910004,6030100,69.156453
2010-11-10,82.160004,82.839996,81.300003,82.459999,5944000,69.620813
2010-11-11,81.730003,82.660004,81.519997,82.440002,5006000,69.60393
2010-11-12,81.839996,82.529999,80.040001,81.040001,6156900,68.421911
2010-11-15,79.889999,83.580002,79.800003,81.82,15814200,69.080463
2010-11-16,81.879997,82.18,79.699997,80.370003,12510000,67.856233
2010-11-17,80.559998,81.449997,80.010002,81.169998,5402900,68.531668
2010-11-18,82.5,83.43,82.269997,83.110001,6638700,70.169608
2010-11-19,83.089996,83.980003,82.510002,83.970001,5740500,70.895705
2010-11-22,83.879997,84.349998,82.790001,84.0,6411200,70.921032
2010-11-23,83.279999,83.379997,82.010002,82.629997,5739200,69.764342
2010-11-24,83.25,84.790001,83.25,84.690002,5865900,71.5036
2010-11-26,83.830002,84.25,83.449997,84.129997,2520700,71.030789
2010-11-29,83.709999,83.889999,82.550003,83.669998,5085700,70.642413
2010-11-30,82.830002,84.919998,82.760002,84.599998,7768400,71.42761
2010-12-01,85.029999,87.800003,85.0,87.449997,8858600,73.833858
2010-12-02,87.449997,88.889999,87.449997,88.620003,6349200,74.821692
2010-12-03,88.360001,89.489998,87.830002,89.379997,4996600,75.463353
2010-12-06,89.279999,89.68,88.57,89.199997,4341500,75.311379
2010-12-07,89.949997,92.0,89.949997,90.349998,11247700,76.282323
2010-12-08,90.260002,90.900002,89.290001,89.620003,5246500,75.66599
2010-12-09,90.129997,90.239998,89.019997,89.669998,3832300,75.708201
2010-12-10,89.790001,90.160004,89.389999,89.940002,3313200,75.936165
2010-12-13,90.650002,92.370003,90.199997,91.629997,6637100,77.363024
2010-12-14,92.190002,92.910004,91.510002,92.089996,4944100,77.7514
2010-12-15,92.75,94.330002,92.660004,93.120003,8314300,78.621033
2010-12-16,93.190002,93.650002,92.540001,93.199997,4863400,78.688571
2010-12-17,93.400002,93.410004,92.25,92.589996,6467000,78.173549
2010-12-20,93.370003,93.550003,92.529999,93.300003,3523200,78.773006
2010-12-21,93.699997,94.889999,93.239998,94.629997,4108200,79.895918
2010-12-22,94.779999,94.779999,94.110001,94.57,2611800,79.845262
2010-12-23,94.290001,94.739998,94.0,94.449997,2206200,79.743944
2010-12-27,93.849998,94.199997,93.209999,94.07,2620200,79.423113
2010-12-28,94.279999,94.419998,93.07,93.690002,2991800,79.102282
2010-12-29,93.75,94.220001,93.5,93.779999,2779400,79.178266
2010-12-30,93.559998,94.139999,93.519997,93.870003,2325500,79.254256
2010-12-31,93.830002,93.900002,93.309998,93.660004,2542700,79.076954
2011-01-03,94.379997,94.809998,94.110001,94.150002,5231500,79.490658
2011-01-04,94.639999,94.639999,92.300003,93.709999,6119300,79.119165
2011-01-05,93.269997,94.690002,92.989998,94.519997,4118100,79.803045
2011-01-06,94.709999,94.709999,93.300003,93.540001,4106300,78.975636
2011-01-07,93.860001,94.730003,92.800003,93.730003,4547800,79.136055
2011-01-10,93.209999,93.970001,92.510002,93.389999,4154500,78.84899
2011-01-11,94.080002,94.699997,93.25,93.949997,5302800,79.321795
2011-01-12,94.589996,94.620003,93.43,93.489998,5699000,78.933419
2011-01-13,94.089996,94.529999,93.699997,94.139999,4539900,79.482214
2011-01-14,93.940002,94.260002,93.110001,94.010002,4572500,79.372457
2011-01-18,94.160004,96.470001,93.940002,96.230003,8819200,81.628853
2011-01-19,96.339996,96.800003,95.150002,95.540001,6478100,81.043546
2011-01-20,94.900002,95.279999,93.309998,93.610001,7160800,79.406388
2011-01-21,94.75,95.0,92.370003,92.75,6189000,78.676877
2011-01-24,92.709999,94.690002,92.510002,94.57,4615000,80.220724
2011-01-25,94.389999,94.650002,92.970001,94.389999,5436900,80.068036
2011-01-26,94.93,96.160004,94.400002,95.75,6090700,81.221681
2011-01-27,97.099998,97.790001,95.519997,96.629997,11534600,81.968155
2011-01-28,97.010002,97.199997,94.900002,95.68,7240800,81.162303
2011-01-31,96.129997,97.199997,95.849998,97.010002,6012900,82.290501
2011-02-01,97.349998,98.059998,96.5,98.010002,7553400,83.138769
2011-02-02,97.739998,99.269997,97.68,99.089996,6527600,84.054894
2011-02-03,99.239998,99.239998,98.150002,98.93,5032400,83.919174
2011-02-04,99.010002,99.720001,98.699997,99.589996,6027100,84.479028
2011-02-07,99.620003,100.809998,99.489998,100.470001,5697900,85.225508
2011-02-08,100.57,100.699997,99.309998,100.610001,5044700,85.344265
2011-02-09,100.110001,100.449997,99.190002,99.790001,4800800,84.648686
2011-02-10,99.279999,100.760002,98.75,100.599998,5634800,85.335781
2011-02-11,100.290001,103.550003,100.199997,103.540001,6445100,87.829691
2011-02-14,103.559998,103.639999,102.800003,103.260002,4057400,87.592177
2011-02-15,102.959999,103.110001,102.010002,103.0,4421900,87.371626
2011-02-16,103.900002,104.410004,102.910004,103.550003,4852100,87.838176
2011-02-17,103.32,103.760002,102.959999,103.360001,2993500,87.677003
2011-02-18,103.860001,105.860001,103.449997,105.860001,8745400,89.797673
2011-02-22,104.860001,105.300003,101.529999,102.010002,8241900,86.531842
2011-02-23,101.910004,102.129997,98.040001,100.019997,8907600,84.843784
2011-02-24,99.93,101.910004,98.769997,100.57,6350900,85.310334
2011-02-25,101.449997,102.639999,101.139999,102.0,4623200,86.523358
2011-02-28,102.720001,103.360001,101.529999,102.93,4010800,87.312247
2011-03-01,103.370003,103.639999,99.349998,99.860001,7283700,84.708064
2011-03-02,99.849998,102.120003,99.43,100.970001,5420000,85.649642
2011-03-03,101.940002,104.43,101.919998,104.25,7413400,88.431961
2011-03-04,104.010002,104.199997,102.019997,103.040001,5677000,87.405557
2011-03-07,103.419998,104.199997,101.050003,102.129997,6002100,86.63363
2011-03-08,101.889999,104.449997,101.18,104.129997,6165000,88.330166
2011-03-09,103.589996,103.589996,101.800003,102.360001,6402200,86.828735
2011-03-10,100.550003,100.75,98.099998,98.389999,11824400,83.461109
2011-03-11,97.739998,100.5,97.010002,100.019997,8172400,84.843784
2011-03-14,102.589996,102.589996,100.389999,102.099998,7985500,86.608183
2011-03-15,99.019997,101.379997,98.550003,100.75,11762200,85.463022
2011-03-16,101.699997,102.610001,99.040001,100.400002,13046600,85.16613
2011-03-17,101.889999,103.309998,101.279999,103.120003,9854900,87.47342
2011-03-18,104.989998,105.639999,104.660004,105.059998,11512900,89.119056
2011-03-21,106.900002,107.68,106.620003,107.589996,7688600,91.265174
2011-03-22,107.059998,107.480003,106.029999,106.790001,7012000,90.586563
2011-03-23,106.080002,107.699997,105.639999,106.760002,7096400,90.561116
2011-03-24,107.900002,108.900002,106.949997,108.370003,8360800,91.926828
2011-03-25,108.75,110.150002,108.699997,109.089996,7659000,92.537576
2011-03-28,109.540001,110.489998,109.389999,109.400002,5445700,92.800544
2011-03-29,109.639999,110.790001,108.610001,110.540001,5767700,93.767569
2011-03-30,111.709999,111.720001,110.550003,111.529999,5616900,94.607353
2011-03-31,110.82,111.980003,110.82,111.349998,5168600,94.454664
2011-04-01,112.089996,113.589996,111.800003,113.120003,6092600,95.956102
2011-04-04,113.75,113.93,112.529999,113.379997,3883600,96.176647
2011-04-05,112.970001,113.160004,111.910004,112.309998,5338700,95.269001
2011-04-06,112.849998,113.300003,110.860001,111.0,5715400,94.157771
2011-04-07,110.720001,110.900002,109.080002,109.849998,8402700,93.182262
2011-04-08,110.540001,111.0,108.879997,109.82,5394700,93.156815
2011-04-11,110.019997,110.300003,108.32,109.07,5004400,92.520614
2011-04-12,108.610001,109.019997,106.339996,106.57,8736300,90.399943
2011-04-13,107.760002,107.970001,106.379997,107.629997,5835000,91.299105
2011-04-14,106.82,107.769997,105.349998,107.580002,5770700,91.256696
2011-04-15,108.080002,108.110001,106.800003,107.209999,5319100,90.942834
2011-04-18,105.580002,105.739998,102.160004,103.900002,11445300,88.135068
2011-04-19,105.18,106.419998,104.639999,106.099998,7152000,90.001256
2011-04-20,107.940002,108.5,107.360001,108.279999,5317800,92.23297
2011-04-21,109.0,109.5,108.410004,109.419998,4051200,93.204022
2011-04-25,109.239998,109.480003,107.949997,108.849998,3708600,92.718496
2011-04-26,110.150002,112.199997,109.849998,111.940002,6700000,95.350564
2011-04-27,112.660004,112.699997,109.75,112.610001,6070600,95.921268
2011-04-28,112.279999,112.699997,111.349998,112.639999,6262600,95.946821
2011-04-29,115.400002,116.25,114.529999,115.410004,11800000,98.306313
2011-05-02,116.239998,116.550003,113.919998,114.370003,7623600,97.420439
2011-05-03,114.120003,114.379997,112.739998,113.269997,6302000,96.483453
2011-05-04,113.220001,113.910004,109.940002,110.769997,8966500,94.353952
2011-05-05,110.080002,111.459999,108.389999,109.389999,8779100,93.178469
2011-05-06,111.519997,112.709999,110.169998,110.339996,7987300,93.987677
2011-05-09,110.800003,112.480003,110.370003,111.660004,5075800,95.11206
2011-05-10,112.760002,112.970001,111.860001,112.870003,4923900,96.142738
2011-05-11,112.339996,112.349998,109.0,109.980003,9670400,93.681035
2011-05-12,109.199997,109.610001,107.0,108.629997,9274800,92.531099
2011-05-13,109.470001,109.599998,106.019997,106.330002,9250400,90.571962
2011-05-16,105.870003,108.269997,105.07,106.089996,8290800,90.367525
2011-05-17,105.080002,105.230003,101.470001,102.080002,19186700,86.951809
2011-05-18,102.849998,105.5,101.779999,105.25,9472200,89.652015
2011-05-19,106.610001,106.870003,104.910004,105.300003,8613400,89.694608
2011-05-20,105.239998,105.5,103.599998,104.330002,8656800,88.86836
2011-05-23,101.309998,102.510002,100.370003,101.889999,10095100,86.789965
2011-05-24,102.370003,102.949997,101.07,101.550003,7273300,86.500356
2011-05-25,101.029999,103.93,100.779999,103.25,6193100,87.948414
2011-05-26,103.07,104.68,102.029999,104.190002,6640000,88.749109
2011-05-27,104.720001,105.360001,104.269997,104.599998,4511300,89.098344
2011-05-31,106.410004,106.599998,104.309998,105.800003,6641900,90.120508
2011-06-01,104.970001,105.480003,101.0,101.239998,10597600,86.236293
2011-06-02,101.82,103.720001,101.309998,102.190002,9125300,87.045507
2011-06-03,100.489998,102.489998,99.150002,101.099998,9508600,86.117041
2011-06-06,100.25,101.610001,99.470001,99.860001,8092800,85.06081
2011-06-07,101.239998,101.349998,99.809998,99.879997,6772200,85.077844
2011-06-08,99.209999,99.860001,97.769997,98.040001,9761100,83.510534
2011-06-09,98.290001,99.709999,98.220001,99.260002,6167600,84.549731
2011-06-10,98.800003,98.900002,96.419998,96.790001,9603600,82.445783
2011-06-13,96.93,97.529999,94.720001,95.440002,9767400,81.295853
2011-06-14,96.849998,98.449997,96.129997,97.860001,8479700,83.357209
2011-06-15,96.580002,97.360001,95.510002,95.650002,8143600,81.474731
2011-06-16,95.389999,96.860001,94.209999,95.459999,8886500,81.312886
2011-06-17,96.459999,96.940002,95.309998,95.949997,8314800,81.730267
2011-06-20,96.489998,98.370003,96.050003,98.18,7484700,83.629785
2011-06-21,99.419998,101.959999,99.059998,101.389999,9638100,86.364064
2011-06-22,101.169998,102.5,100.07,100.150002,7445100,85.307833
2011-06-23,97.900002,100.650002,96.949997,100.550003,10640900,85.648555
2011-06-24,101.050003,101.099998,99.440002,100.010002,8496400,85.188582
2011-06-27,99.959999,101.5,99.07,100.800003,5614400,85.861505
2011-06-28,101.440002,104.07,101.400002,103.839996,7884300,88.450973
2011-06-29,104.449997,104.489998,102.400002,103.360001,8642000,88.042113
2011-06-30,103.360001,106.93,103.32,106.459999,10598400,90.682693
2011-07-01,106.150002,109.169998,105.75,108.620003,9153800,92.522586
2011-07-05,107.919998,108.779999,107.339996,108.43,6880200,92.360742
2011-07-06,108.110001,110.120003,108.080002,110.080002,6933200,93.766214
2011-07-07,111.57,112.650002,111.25,111.629997,7403800,95.086501
2011-07-08,108.519997,110.410004,107.800003,110.410004,8293100,94.04731
2011-07-11,108.410004,109.480003,107.25,108.160004,7568600,92.130758
2011-07-12,107.629997,108.459999,106.669998,106.93,7892700,91.083041
2011-07-13,108.480003,110.419998,108.339996,108.639999,6819200,92.539619
2011-07-14,108.830002,110.5,107.0,107.580002,7394300,91.636712
2011-07-15,108.769997,109.360001,107.139999,109.360001,6660700,93.152916
2011-07-18,108.459999,108.470001,106.160004,107.800003,6878600,92.211984
2011-07-19,108.889999,109.970001,108.199997,109.639999,6674600,93.785915
2011-07-20,110.709999,110.980003,109.610001,110.309998,5761600,94.35903
2011-07-21,111.050003,112.43,110.120003,111.599998,9340700,95.462495
2011-07-22,104.620003,106.480003,103.0,105.150002,25775600,89.945176
2011-07-25,104.160004,106.300003,103.800003,105.660004,8662500,90.381431
2011-07-26,105.910004,106.0,104.699997,105.199997,7155500,89.987942
2011-07-27,104.43,104.610001,101.0,101.339996,10684500,86.686103
